unit_id,timestamp,date,week_start,month,day_name,hour,shift,status,fail_flag,missing_sensor_count,predicted_fail_prob,risk_level,anomaly_score,is_anomaly,ooc_sensor_count,sensor_059,sensor_103,sensor_033,sensor_130,sensor_247,sensor_519,sensor_477,sensor_129,sensor_205,sensor_152
U0504,2008-08-29 02:38:00,2008-08-29,2008-08-25,2008-08,Friday,2,Night (00-08),Pass,0,32,0.0373,Low,0.397,No,0,-1.2518,-0.0091,8.6005,0.6786,0.0189,4.0742,5.3111,-0.5677,7.68,0.4761
U0505,2008-08-29 02:39:00,2008-08-29,2008-08-25,2008-08,Friday,2,Night (00-08),Pass,0,24,0.0805,Low,0.4144,No,0,1.3664,-0.0101,8.659,0.7101,0.0217,4.7312,6.4272,-0.6623,9.39,0.924
U0506,2008-08-29 03:27:00,2008-08-29,2008-08-25,2008-08,Friday,3,Night (00-08),Pass,0,48,0.0672,Low,0.3981,No,0,5.65,-0.0111,8.5135,0.7025,0.0522,11.2256,9.0309,0.7569,13.68,0.8078
U0507,2008-08-29 03:33:00,2008-08-29,2008-08-25,2008-08,Friday,3,Night (00-08),Pass,0,32,0.225,High,0.4002,No,0,7.8264,-0.0057,8.6527,0.7101,0.0523,11.2063,10.4973,-0.6623,15.57,0.5996
U0508,2008-08-29 03:46:00,2008-08-29,2008-08-25,2008-08,Friday,3,Night (00-08),Pass,0,28,0.0892,Low,0.3807,No,0,-1.1927,-0.0121,8.5459,0.7101,0.0199,4.3689,4.5513,-0.6623,6.61,0.4909
U0509,2008-08-29 04:55:00,2008-08-29,2008-08-25,2008-08,Friday,4,Night (00-08),Fail,1,24,0.0935,Low,0.403,No,0,5.4991,-0.0105,8.5288,0.6786,0.0217,4.7135,5.2686,-0.5677,7.32,0.4309
U0510,2008-08-29 04:56:00,2008-08-29,2008-08-25,2008-08,Friday,4,Night (00-08),Pass,0,24,0.0649,Low,0.4253,No,0,-0.0309,-0.0137,8.659,0.6786,0.0105,2.265,7.7416,-0.5677,11.48,0.9315
U0511,2008-08-29 05:16:00,2008-08-29,2008-08-25,2008-08,Friday,5,Night (00-08),Pass,0,28,0.0662,Low,0.4288,No,0,0.5091,-0.01,9.7324,0.6887,0.0216,4.6805,9.1825,-0.0473,13.75,0.3587
U0512,2008-08-29 05:54:00,2008-08-29,2008-08-25,2008-08,Friday,5,Night (00-08),Pass,0,100,0.0761,Low,0.3881,No,0,,-0.0094,8.5788,0.6764,0.044,9.4887,6.8964,-0.1419,10.26,0.6332
U0513,2008-08-29 05:54:00,2008-08-29,2008-08-25,2008-08,Friday,5,Night (00-08),Pass,0,84,0.044,Low,0.3872,No,0,,-0.0115,8.7199,0.7101,0.0154,3.3404,,-0.6623,,0.872
U0514,2008-08-29 05:57:00,2008-08-29,2008-08-25,2008-08,Friday,5,Night (00-08),Pass,0,36,0.0477,Low,0.4031,No,0,0.5755,-0.0126,9.7836,0.6764,0.0195,4.2207,8.1897,-0.1419,12.12,0.3288
U0515,2008-08-29 05:57:00,2008-08-29,2008-08-25,2008-08,Friday,5,Night (00-08),Pass,0,24,0.0692,Low,0.4,No,0,0.2573,-0.0095,8.659,0.6786,0.0138,2.9619,8.6821,-0.5677,12.55,0.6363
U0516,2008-08-29 06:35:00,2008-08-29,2008-08-25,2008-08,Friday,6,Night (00-08),Pass,0,44,0.1407,Medium,0.3937,No,0,9.2827,-0.0081,8.7994,0.6786,0.0253,5.6136,4.1834,-0.5677,5.92,0.8914
U0517,2008-08-29 06:37:00,2008-08-29,2008-08-25,2008-08,Friday,6,Night (00-08),Pass,0,24,0.0586,Low,0.3854,No,0,-1.0482,-0.013,9.7836,0.7717,0.0251,5.3926,7.0399,0.0,10.37,0.5164
U0518,2008-08-29 06:40:00,2008-08-29,2008-08-25,2008-08,Friday,6,Night (00-08),Pass,0,20,0.0966,Low,0.3808,No,0,5.6309,-0.0097,8.5288,0.6764,0.0184,4.026,5.0146,-0.1419,7.06,0.4243
U0519,2008-08-29 06:45:00,2008-08-29,2008-08-25,2008-08,Friday,6,Night (00-08),Fail,1,32,0.16,High,0.4135,No,0,13.3709,-0.0114,8.8043,0.6786,0.0234,5.1758,11.778,-0.5677,17.62,0.3947
U0520,2008-08-29 06:54:00,2008-08-29,2008-08-25,2008-08,Friday,6,Night (00-08),Pass,0,28,0.0722,Low,0.3992,No,0,5.1736,-0.0103,8.5334,0.7717,0.0114,2.4597,5.5412,0.0,8.02,0.7497
U0521,2008-08-29 07:18:00,2008-08-29,2008-08-25,2008-08,Friday,7,Night (00-08),Pass,0,28,0.0714,Low,0.4012,No,0,4.8373,-0.0085,8.3324,0.7717,0.0206,4.4833,3.1119,0.0,4.55,0.4724
U0522,2008-08-29 07:22:00,2008-08-29,2008-08-25,2008-08,Friday,7,Night (00-08),Pass,0,36,0.1161,Medium,0.399,No,0,6.3691,-0.0097,8.7897,0.6786,0.0342,7.4184,3.5094,-0.5677,5.02,1.1824
U0523,2008-08-29 07:24:00,2008-08-29,2008-08-25,2008-08,Friday,7,Night (00-08),Pass,0,44,0.0704,Low,0.3928,No,0,0.2818,-0.0129,8.6427,0.7101,0.025,5.4249,7.9807,-0.6623,11.5,1.0522
U0524,2008-08-29 07:33:00,2008-08-29,2008-08-25,2008-08,Friday,7,Night (00-08),Pass,0,36,0.0759,Low,0.436,Yes,0,-0.8964,-0.0099,8.7283,0.7717,0.016,3.4934,4.4311,0.0,6.67,0.3921
U0525,2008-08-29 07:33:00,2008-08-29,2008-08-25,2008-08,Friday,7,Night (00-08),Pass,0,20,0.0722,Low,0.4035,No,0,-0.1745,-0.0095,8.8043,0.6764,0.0258,5.561,5.68,-0.1419,8.19,0.5017
U0526,2008-08-29 08:10:00,2008-08-29,2008-08-25,2008-08,Friday,8,Morning (08-16),Pass,0,20,0.0889,Low,0.3982,No,0,7.0709,-0.0118,8.7851,0.6786,0.0515,11.113,5.7825,-0.5677,8.37,0.8834
U0527,2008-08-29 08:20:00,2008-08-29,2008-08-25,2008-08,Friday,8,Morning (08-16),Pass,0,44,0.0879,Low,0.4315,No,0,0.4545,-0.0064,8.8132,0.7717,0.0184,4.0028,6.2397,0.0,8.95,0.4277
U0528,2008-08-29 08:41:00,2008-08-29,2008-08-25,2008-08,Friday,8,Morning (08-16),Pass,0,24,0.0708,Low,0.4176,No,0,2.2518,-0.0111,8.5855,0.6764,0.0396,8.479,4.0085,-0.1419,6.0,0.7819
U0529,2008-08-29 08:45:00,2008-08-29,2008-08-25,2008-08,Friday,8,Morning (08-16),Pass,0,48,0.0825,Low,0.4387,Yes,1,0.9991,-0.0083,23.1583,0.7717,0.1087,24.1978,4.7485,0.0,7.17,0.2998
U0530,2008-08-29 12:21:00,2008-08-29,2008-08-25,2008-08,Friday,12,Morning (08-16),Pass,0,28,0.0922,Low,0.406,No,0,2.3691,-0.0112,8.5891,0.6764,0.0277,5.9618,17.9641,-0.1419,26.83,0.3991
U0531,2008-08-29 12:22:00,2008-08-29,2008-08-25,2008-08,Friday,12,Morning (08-16),Pass,0,36,0.0668,Low,0.3986,No,0,3.43,-0.011,9.3335,0.7101,0.0202,4.3915,4.3367,-0.6623,6.38,0.2741
U0532,2008-08-29 12:37:00,2008-08-29,2008-08-25,2008-08,Friday,12,Morning (08-16),Pass,0,32,0.0913,Low,0.3978,No,0,2.3755,-0.0147,9.7836,0.6764,0.0225,4.913,5.5946,-0.1419,8.34,0.2823
U0533,2008-08-29 13:04:00,2008-08-29,2008-08-25,2008-08,Friday,13,Morning (08-16),Pass,0,36,0.0822,Low,0.3848,No,0,1.1682,-0.0118,8.5135,0.6764,0.0162,3.5104,4.7835,-0.1419,7.04,0.8803
U0534,2008-08-29 13:14:00,2008-08-29,2008-08-25,2008-08,Friday,13,Morning (08-16),Pass,0,48,0.0699,Low,0.4037,No,0,0.1691,-0.0112,9.2047,0.7586,0.0192,4.187,18.7344,-0.5204,27.18,0.3276
U0535,2008-08-29 13:27:00,2008-08-29,2008-08-25,2008-08,Friday,13,Morning (08-16),Pass,0,48,0.1518,High,0.3802,No,0,2.6491,-0.011,8.9546,0.7717,0.0468,9.9614,9.8527,0.0,14.54,0.8477
U0536,2008-08-29 13:49:00,2008-08-29,2008-08-25,2008-08,Friday,13,Morning (08-16),Pass,0,24,0.1057,Medium,0.3787,No,0,3.1382,-0.0114,8.5788,0.7586,0.0148,3.2071,9.1637,-0.5204,13.57,0.3778
U0537,2008-08-29 14:11:00,2008-08-29,2008-08-25,2008-08,Friday,14,Morning (08-16),Pass,0,28,0.0477,Low,0.4103,No,0,4.4364,-0.0105,8.5135,0.7101,0.0138,2.9921,7.3247,-0.6623,11.07,0.4636
U0538,2008-08-29 14:18:00,2008-08-29,2008-08-25,2008-08,Friday,14,Morning (08-16),Pass,0,36,0.0711,Low,0.4239,No,0,2.1045,-0.0123,9.6938,0.7586,0.0533,11.5032,10.5022,-0.5204,15.4,0.3905
U0539,2008-08-29 14:30:00,2008-08-29,2008-08-25,2008-08,Friday,14,Morning (08-16),Pass,0,40,0.1315,Medium,0.4247,No,0,3.9818,-0.0095,9.2047,0.7888,0.0134,2.859,11.3416,0.0473,16.31,0.4535
U0540,2008-08-29 15:01:00,2008-08-29,2008-08-25,2008-08,Friday,15,Morning (08-16),Pass,0,36,0.0722,Low,0.43,No,1,2.8182,-0.0098,8.5297,0.7717,0.0482,10.241,6.4263,0.0,9.35,924.378
U0541,2008-08-29 15:43:00,2008-08-29,2008-08-25,2008-08,Friday,15,Morning (08-16),Pass,0,44,0.0855,Low,0.3966,No,0,-0.1209,-0.0076,8.5987,0.6764,0.127,30.9612,10.4836,-0.1419,15.53,0.275
U0542,2008-08-29 16:26:00,2008-08-29,2008-08-25,2008-08,Friday,16,Evening (16-24),Pass,0,44,0.1163,Medium,0.3976,No,0,1.1782,-0.0068,8.7418,0.6764,0.024,5.2755,6.4326,-0.1419,9.79,0.6597
U0543,2008-08-29 20:21:00,2008-08-29,2008-08-25,2008-08,Friday,20,Evening (16-24),Pass,0,44,0.1418,Medium,0.3954,No,0,0.1664,-0.0117,9.2047,0.7586,0.0148,3.1987,8.6404,-0.5204,12.37,0.312
U0544,2008-08-29 20:49:00,2008-08-29,2008-08-25,2008-08,Friday,20,Evening (16-24),Pass,0,24,0.0909,Low,0.4234,No,0,4.92,-0.0111,9.7324,0.7717,0.0272,5.9227,7.7601,0.0,11.57,0.4943
U0545,2008-08-29 21:25:00,2008-08-29,2008-08-25,2008-08,Friday,21,Evening (16-24),Pass,0,32,0.0944,Low,0.413,No,0,-1.3227,-0.0073,8.5232,0.7591,0.0406,8.6999,11.7319,-1.655,17.68,0.4896
U0546,2008-08-29 21:46:00,2008-08-29,2008-08-25,2008-08,Friday,21,Evening (16-24),Pass,0,40,0.0684,Low,0.4139,No,0,-0.7845,-0.0114,8.5135,0.7436,0.0498,10.7068,7.7185,-0.0946,11.73,0.807
U0547,2008-08-29 21:54:00,2008-08-29,2008-08-25,2008-08,Friday,21,Evening (16-24),Pass,0,24,0.1244,Medium,0.3881,No,0,0.2655,-0.0137,8.5615,0.7591,0.0464,9.9757,14.1605,-1.655,21.09,0.4706
U0548,2008-08-29 22:11:00,2008-08-29,2008-08-25,2008-08,Friday,22,Evening (16-24),Pass,0,28,0.0773,Low,0.3909,No,0,-3.6855,-0.0111,8.5855,0.7436,0.0225,4.8777,5.7486,-0.0946,8.41,0.9159
U0549,2008-08-29 22:45:00,2008-08-29,2008-08-25,2008-08,Friday,22,Evening (16-24),Pass,0,24,0.0608,Low,0.4205,No,0,-1.7609,-0.0089,8.7283,0.7436,0.0151,3.2969,11.0497,-0.0946,16.1,0.4541
U0550,2008-08-29 22:49:00,2008-08-29,2008-08-25,2008-08,Friday,22,Evening (16-24),Pass,0,40,0.0747,Low,0.3748,No,0,2.9691,-0.0089,9.754,0.7436,0.0203,4.4362,3.4708,-0.0946,5.07,0.2972
U0551,2008-08-29 22:56:00,2008-08-29,2008-08-25,2008-08,Friday,22,Evening (16-24),Pass,0,24,0.0857,Low,0.4162,No,0,-1.7982,-0.0174,8.9546,0.7717,0.0484,10.6014,4.835,0.0,7.05,0.3872
U0552,2008-08-30 00:01:00,2008-08-30,2008-08-25,2008-08,Saturday,0,Night (00-08),Pass,0,36,0.0443,Low,0.3898,No,0,-0.3736,-0.0107,8.9635,0.7591,0.0147,3.2042,5.7983,-1.655,8.67,0.4508
U0553,2008-08-30 00:05:00,2008-08-30,2008-08-25,2008-08,Saturday,0,Night (00-08),Pass,0,40,0.0666,Low,0.3987,No,0,4.9073,-0.0072,8.5334,0.7436,0.0302,6.6706,5.4231,-0.0946,7.69,0.2577
U0554,2008-08-30 00:57:00,2008-08-30,2008-08-25,2008-08,Saturday,0,Night (00-08),Pass,0,36,0.0432,Low,0.3828,No,0,1.49,-0.01,8.5779,0.7436,0.0158,3.4565,4.0638,-0.0946,6.05,0.2945
U0555,2008-08-30 01:29:00,2008-08-30,2008-08-25,2008-08,Saturday,1,Night (00-08),Pass,0,36,0.0652,Low,0.395,No,0,3.2491,-0.0113,8.9546,0.7591,0.0138,2.9784,6.1087,-1.655,8.97,0.7373
U0556,2008-08-30 02:08:00,2008-08-30,2008-08-25,2008-08,Saturday,2,Night (00-08),Pass,0,36,0.1102,Medium,0.4279,No,2,-1.0927,-0.0109,23.1583,0.7287,0.2193,49.4715,8.8177,0.2365,13.17,0.8054
U0557,2008-08-30 02:22:00,2008-08-30,2008-08-25,2008-08,Saturday,2,Night (00-08),Pass,0,48,0.0559,Low,0.3921,No,0,0.2536,-0.0126,9.754,0.7436,0.0157,3.3868,5.7431,-0.0946,8.49,0.4394
U0558,2008-08-30 02:32:00,2008-08-30,2008-08-25,2008-08,Saturday,2,Night (00-08),Pass,0,36,0.1074,Medium,0.4292,No,0,-0.7036,-0.012,8.3324,0.7287,0.0798,16.9746,4.8678,0.2365,7.11,0.5195
U0559,2008-08-30 02:39:00,2008-08-30,2008-08-25,2008-08,Saturday,2,Night (00-08),Pass,0,36,0.076,Low,0.398,No,0,3.73,-0.011,8.9635,0.7232,0.0161,3.5156,9.1932,-0.5204,13.27,0.3803
U0560,2008-08-30 02:50:00,2008-08-30,2008-08-25,2008-08,Saturday,2,Night (00-08),Pass,0,28,0.0537,Low,0.3907,No,0,-0.4173,-0.0108,9.7836,0.7436,0.0175,3.7746,9.9344,-0.0946,14.48,0.825
U0561,2008-08-30 03:10:00,2008-08-30,2008-08-25,2008-08,Saturday,3,Night (00-08),Pass,0,32,0.0958,Low,0.394,No,0,1.4464,-0.0118,8.7812,0.7232,0.0158,3.4478,4.7955,-0.5204,7.13,0.3941
U0562,2008-08-30 04:20:00,2008-08-30,2008-08-25,2008-08,Saturday,4,Night (00-08),Pass,0,28,0.0998,Medium,0.4205,No,0,4.8364,-0.0095,8.6706,0.7884,0.0182,3.9263,9.3323,0.3311,13.96,1.0862
U0563,2008-08-30 04:24:00,2008-08-30,2008-08-25,2008-08,Saturday,4,Night (00-08),Pass,0,24,0.0453,Low,0.4062,No,0,-2.6655,-0.009,8.6706,0.7884,0.0876,18.4647,5.533,0.3311,8.51,1.1795
U0564,2008-08-30 04:55:00,2008-08-30,2008-08-25,2008-08,Saturday,4,Night (00-08),Pass,0,44,0.1092,Medium,0.412,No,0,-0.3455,-0.0146,8.7283,0.7287,0.0211,4.6806,15.0008,0.2365,21.58,0.2832
U0565,2008-08-30 05:05:00,2008-08-30,2008-08-25,2008-08,Saturday,5,Night (00-08),Pass,0,48,0.0785,Low,0.3911,No,0,-6.6055,-0.0103,8.7932,0.7591,0.0251,5.3428,6.0071,-1.655,9.31,0.4898
U0566,2008-08-30 05:05:00,2008-08-30,2008-08-25,2008-08,Saturday,5,Night (00-08),Pass,0,35,0.0953,Low,0.4053,No,0,-0.0191,-0.0132,9.0425,0.7436,0.0411,9.0472,6.4234,-0.0946,9.75,0.4034
U0567,2008-08-30 05:38:00,2008-08-30,2008-08-25,2008-08,Saturday,5,Night (00-08),Pass,0,44,0.039,Low,0.3858,No,0,1.4845,-0.0146,8.5288,0.6627,0.0195,4.2724,2.3095,0.7569,3.22,0.69
U0568,2008-08-30 05:51:00,2008-08-30,2008-08-25,2008-08,Saturday,5,Night (00-08),Pass,0,32,0.1987,High,0.3773,No,0,8.9864,-0.0083,8.5232,0.7232,0.1053,23.3728,4.7606,-0.5204,6.84,1.3279
U0569,2008-08-30 07:50:00,2008-08-30,2008-08-25,2008-08,Saturday,7,Night (00-08),Pass,0,20,0.0363,Low,0.4138,No,0,-0.95,-0.0142,8.4896,0.7586,0.0286,6.283,3.4077,-0.5204,4.66,0.8019
U0570,2008-08-30 07:54:00,2008-08-30,2008-08-25,2008-08,Saturday,7,Night (00-08),Pass,0,35,0.0832,Low,0.3954,No,0,2.8618,-0.0101,8.5855,0.7884,0.0236,5.1816,5.1866,0.3311,7.82,0.4412
U0571,2008-08-30 08:10:00,2008-08-30,2008-08-25,2008-08,Saturday,8,Morning (08-16),Pass,0,48,0.0475,Low,0.4129,No,0,-2.0764,-0.0141,8.5891,0.7591,0.0162,3.5726,6.11,-1.655,9.35,0.3763
U0572,2008-08-30 08:29:00,2008-08-30,2008-08-25,2008-08,Saturday,8,Morning (08-16),Pass,0,24,0.0962,Low,0.4193,No,3,3.36,-0.0144,8.7568,0.6627,0.4686,107.9521,7.0302,0.7569,10.3,0.6647
U0573,2008-08-30 08:42:00,2008-08-30,2008-08-25,2008-08,Saturday,8,Morning (08-16),Pass,0,28,0.1006,Medium,0.3879,No,0,4.0427,-0.0093,8.9635,0.7436,0.031,6.6988,5.4374,-0.0946,7.94,0.4232
U0574,2008-08-30 08:53:00,2008-08-30,2008-08-25,2008-08,Saturday,8,Morning (08-16),Pass,0,28,0.0521,Low,0.3972,No,0,2.8618,-0.0129,8.3324,0.7586,0.0199,4.3333,6.4813,-0.5204,9.58,0.2831
U0575,2008-08-30 09:13:00,2008-08-30,2008-08-25,2008-08,Saturday,9,Morning (08-16),Pass,0,36,0.0597,Low,0.406,No,0,-1.9909,-0.0112,8.6706,0.7884,0.08,17.4688,11.427,0.3311,17.45,1.0583
U0576,2008-08-30 09:37:00,2008-08-30,2008-08-25,2008-08,Saturday,9,Morning (08-16),Pass,0,32,0.0643,Low,0.383,No,0,0.7655,-0.0089,8.5334,0.7232,0.0244,5.2376,5.7586,-0.5204,8.5,0.4859
U0577,2008-08-30 09:45:00,2008-08-30,2008-08-25,2008-08,Saturday,9,Morning (08-16),Fail,1,24,0.076,Low,0.4291,No,0,1.9245,-0.0118,8.5459,0.7287,0.0362,7.7789,4.6417,0.2365,6.76,0.5126
U0578,2008-08-30 10:15:00,2008-08-30,2008-08-25,2008-08,Saturday,10,Morning (08-16),Pass,0,24,0.0722,Low,0.4102,No,0,-0.1973,-0.0063,8.7662,0.6627,0.0413,8.7875,9.2828,0.7569,12.96,0.3484
U0579,2008-08-30 10:16:00,2008-08-30,2008-08-25,2008-08,Saturday,10,Morning (08-16),Pass,0,48,0.0482,Low,0.3988,No,0,-1.9855,-0.015,8.7932,0.6627,0.0152,3.2995,7.9214,0.7569,11.23,1.0844
U0580,2008-08-30 11:12:00,2008-08-30,2008-08-25,2008-08,Saturday,11,Morning (08-16),Pass,0,28,0.119,Medium,0.3945,No,0,2.4718,-0.0111,8.7283,0.7232,0.0194,4.1992,6.6471,-0.5204,9.84,0.8257
U0581,2008-08-30 11:14:00,2008-08-30,2008-08-25,2008-08,Saturday,11,Morning (08-16),Pass,0,32,0.0969,Low,0.3901,No,2,3.7127,0.0013,8.4092,0.7591,,,5.1701,-1.655,7.78,0.4764
U0582,2008-08-30 11:18:00,2008-08-30,2008-08-25,2008-08,Saturday,11,Morning (08-16),Pass,0,40,0.0786,Low,0.3879,No,0,-0.66,-0.008,8.9635,0.6627,0.0126,2.713,6.6432,0.7569,9.58,0.9932
U0583,2008-08-30 11:57:00,2008-08-30,2008-08-25,2008-08,Saturday,11,Morning (08-16),Pass,0,36,0.0555,Low,0.3973,No,0,-1.0573,-0.012,8.9635,0.7232,0.0121,2.6261,3.3903,-0.5204,4.89,0.4734
U0584,2008-08-30 14:10:00,2008-08-30,2008-08-25,2008-08,Saturday,14,Morning (08-16),Fail,1,24,0.1393,Medium,0.3843,No,0,11.2909,-0.0111,8.7994,0.6802,0.0312,6.7939,10.7271,-0.7096,15.56,0.4713
U0585,2008-08-30 14:23:00,2008-08-30,2008-08-25,2008-08,Saturday,14,Morning (08-16),Pass,0,36,0.0604,Low,0.4086,No,0,-1.9573,-0.0111,8.6706,0.827,0.0145,3.1556,9.1321,-0.1419,13.89,0.9549
U0586,2008-08-30 14:37:00,2008-08-30,2008-08-25,2008-08,Saturday,14,Morning (08-16),Pass,0,44,0.0776,Low,0.4334,Yes,0,-0.4482,-0.0062,8.6706,0.827,,,7.8704,-0.1419,12.06,1.1895
U0587,2008-08-30 15:06:00,2008-08-30,2008-08-25,2008-08,Saturday,15,Morning (08-16),Pass,0,36,0.0524,Low,0.3911,No,0,-3.9318,-0.0111,8.5135,0.7677,0.0187,4.0675,3.8097,0.7569,5.88,0.34
U0588,2008-08-30 15:16:00,2008-08-30,2008-08-25,2008-08,Saturday,15,Morning (08-16),Pass,0,20,0.084,Low,0.3837,No,1,-2.3355,-0.009,8.5459,0.7677,0.0282,6.1448,4.3162,0.7569,6.46,0.4259
U0589,2008-08-30 15:37:00,2008-08-30,2008-08-25,2008-08,Saturday,15,Morning (08-16),Pass,0,20,0.0998,Medium,0.407,No,0,-0.2173,-0.0144,8.77,0.7591,0.1298,29.1038,5.3996,-1.655,7.39,0.7242
U0590,2008-08-30 15:50:00,2008-08-30,2008-08-25,2008-08,Saturday,15,Morning (08-16),Pass,0,51,0.071,Low,0.3892,No,0,-0.6464,-0.0111,8.7812,0.7677,0.0194,4.1761,5.6318,0.7569,8.1,0.3689
U0591,2008-08-30 15:57:00,2008-08-30,2008-08-25,2008-08,Saturday,15,Morning (08-16),Pass,0,40,0.1423,Medium,0.3913,No,0,7.24,-0.0088,8.5459,0.827,0.0175,3.6796,7.0695,-0.1419,10.42,0.9138
U0592,2008-08-30 16:24:00,2008-08-30,2008-08-25,2008-08,Saturday,16,Evening (16-24),Pass,0,24,0.0597,Low,0.422,No,0,-2.8818,-0.0087,8.8132,0.7586,0.02,4.3948,5.3451,-0.5204,7.89,0.4214
U0593,2008-08-30 17:05:00,2008-08-30,2008-08-25,2008-08,Saturday,17,Evening (16-24),Pass,0,40,0.0718,Low,0.4121,No,1,-0.9409,-0.0073,23.1583,0.7677,0.0236,5.163,6.4924,0.7569,9.94,0.3937
U0594,2008-08-30 17:49:00,2008-08-30,2008-08-25,2008-08,Saturday,17,Evening (16-24),Pass,0,32,0.0798,Low,0.4311,No,0,2.2855,-0.0062,8.6706,0.657,,,10.1458,1.04,14.91,0.3775
U0595,2008-08-30 19:21:00,2008-08-30,2008-08-25,2008-08,Saturday,19,Evening (16-24),Pass,0,44,0.041,Low,0.4107,No,0,0.7227,-0.015,8.7867,0.7586,0.0378,8.2751,3.6395,-0.5204,5.04,0.5231
U0596,2008-08-30 19:27:00,2008-08-30,2008-08-25,2008-08,Saturday,19,Evening (16-24),Pass,0,28,0.1043,Medium,0.4014,No,0,4.9073,-0.0128,9.7324,0.7232,0.0188,4.0757,4.4764,-0.5204,6.6,0.8898
U0597,2008-08-30 20:11:00,2008-08-30,2008-08-25,2008-08,Saturday,20,Evening (16-24),Pass,0,28,0.0713,Low,0.3957,No,0,2.28,-0.0116,9.2047,0.7232,0.0478,10.2908,7.5564,-0.5204,11.26,0.416
U0598,2008-08-30 20:53:00,2008-08-30,2008-08-25,2008-08,Saturday,20,Evening (16-24),Pass,0,48,0.1157,Medium,0.4183,No,1,0.9518,-0.0071,23.1583,0.827,0.0174,3.7747,5.8937,-0.1419,9.03,1.0089
U0599,2008-08-30 21:53:00,2008-08-30,2008-08-25,2008-08,Saturday,21,Evening (16-24),Pass,0,24,0.0823,Low,0.3924,No,0,1.2836,-0.012,9.7836,0.7232,0.0293,6.3419,12.6757,-0.5204,18.96,0.451
U0600,2008-08-30 23:51:00,2008-08-30,2008-08-25,2008-08,Saturday,23,Evening (16-24),Pass,0,36,0.0906,Low,0.4074,No,0,0.7064,-0.0096,8.7418,0.7586,0.09,19.2675,6.7658,-0.5204,9.65,1.3777
U0601,2008-08-31 02:57:00,2008-08-31,2008-08-25,2008-08,Sunday,2,Night (00-08),Pass,0,40,0.0425,Low,0.3976,No,1,2.6873,-0.0149,8.6005,0.7677,0.2386,50.1942,3.6244,0.7569,5.27,0.3362
U0602,2008-08-31 04:46:00,2008-08-31,2008-08-25,2008-08,Sunday,4,Night (00-08),Fail,1,48,0.116,Medium,0.376,No,0,15.3073,-0.0109,8.6527,0.7232,0.0178,3.8888,5.9828,-0.5204,8.69,0.9678
U0603,2008-08-31 05:05:00,2008-08-31,2008-08-25,2008-08,Sunday,5,Night (00-08),Pass,0,32,0.1797,High,0.3869,No,0,7.9755,-0.01,8.7994,0.7287,0.0309,6.8467,4.2849,0.2365,5.98,1.1027
U0604,2008-08-31 09:11:00,2008-08-31,2008-08-25,2008-08,Sunday,9,Morning (08-16),Pass,0,32,0.1074,Medium,0.4032,No,1,-0.6591,-0.0022,8.6427,0.808,,,7.3262,-0.1419,10.83,0.8436
U0605,2008-08-31 10:36:00,2008-08-31,2008-08-25,2008-08,Sunday,10,Morning (08-16),Pass,0,36,0.0608,Low,0.4116,No,0,-2.4609,-0.0092,8.6895,0.808,0.0189,4.0574,4.2918,-0.1419,6.16,0.4635
U0606,2008-08-31 10:59:00,2008-08-31,2008-08-25,2008-08,Sunday,10,Morning (08-16),Fail,1,36,0.0865,Low,0.4055,No,0,1.8173,-0.016,9.5713,0.7287,0.0205,4.4127,3.4949,0.2365,5.14,0.3458
U0607,2008-08-31 10:59:00,2008-08-31,2008-08-25,2008-08,Sunday,10,Morning (08-16),Pass,0,28,0.0645,Low,0.3977,No,0,-1.1391,-0.0078,8.6427,0.808,,,3.3645,-0.1419,4.95,0.9121
U0608,2008-08-31 11:03:00,2008-08-31,2008-08-25,2008-08,Sunday,11,Morning (08-16),Pass,0,40,0.1194,Medium,0.4177,No,0,-4.1518,-0.0097,8.7219,0.808,,,11.9817,-0.1419,17.13,0.7842
U0609,2008-08-31 15:09:00,2008-08-31,2008-08-25,2008-08,Sunday,15,Morning (08-16),Pass,0,24,0.0345,Low,0.3916,No,0,-0.6936,-0.0091,8.5615,0.808,0.0152,3.2694,5.2008,-0.1419,7.9,0.4943
U0610,2008-08-31 15:13:00,2008-08-31,2008-08-25,2008-08,Sunday,15,Morning (08-16),Pass,0,36,0.075,Low,0.4011,No,0,0.1891,-0.0146,8.659,0.6786,0.0213,4.6043,5.7327,-0.5677,8.33,0.9153
U0611,2008-08-31 16:32:00,2008-08-31,2008-08-25,2008-08,Sunday,16,Evening (16-24),Pass,0,44,0.0569,Low,0.3942,No,0,2.39,-0.0095,8.5615,0.808,,,2.9332,-0.1419,4.39,0.7259
U0612,2008-08-31 20:24:00,2008-08-31,2008-08-25,2008-08,Sunday,20,Evening (16-24),Pass,0,36,0.0562,Low,0.4149,No,1,-0.9127,-0.009,8.441,0.827,0.2107,47.6246,8.4692,-0.1419,11.87,0.9529
U0613,2008-08-31 21:04:00,2008-08-31,2008-08-25,2008-08,Sunday,21,Evening (16-24),Pass,0,28,0.0716,Low,0.4042,No,0,0.9409,-0.0078,9.754,0.7908,0.0165,3.54,4.8856,-0.0946,7.47,0.9686
U0614,2008-08-31 21:46:00,2008-08-31,2008-08-25,2008-08,Sunday,21,Evening (16-24),Pass,0,40,0.0481,Low,0.378,No,0,-2.0555,-0.0091,9.0776,0.7908,0.0219,4.7175,5.2289,-0.0946,7.97,0.7062
